year,staNo,60,120,180,240,300,360,420,480,540,600,720,960,1080,1440,2880,4320
1951,466920,24.2,30.9,37.0,37.8,41.9,48.0,49.2,51.8,52.6,52.7,62.0,76.8,79.6,94.5,162.9,169.3
1952,466920,31.0,39.3,42.1,48.9,52.1,56.6,60.0,63.5,68.2,74.5,96.9,115.0,118.4,130.1,166.0,170.8
1953,466920,38.3,66.8,77.2,95.1,123.7,144.2,162.2,180.4,194.7,212.9,219.5,237.5,251.6,272.8,321.9,365.4
1954,466920,46.3,78.7,90.6,91.1,92.6,92.6,92.6,92.6,92.6,92.6,92.6,93.6,99.4,103.9,130.2,132.1
1955,466920,65.6,89.2,89.7,89.7,91.2,100.5,108.5,114.7,118.5,123.2,130.7,134.1,138.0,143.2,208.2,236.3
1956,466920,67.0,86.4,103.7,121.4,121.7,122.4,122.7,122.7,122.7,133.1,148.2,169.9,177.3,227.5,298.1,304.2
1957,466920,53.2,53.5,53.5,66.1,79.7,89.4,93.2,98.7,101.1,106.0,111.0,116.5,118.5,120.9,122.5,155.8
1958,466920,72.5,81.5,101.1,123.6,131.4,131.7,133.5,137.0,137.0,137.0,137.0,137.0,137.0,137.0,184.9,227.9
1959,466920,110.0,120.0,132.5,173.5,190.7,209.7,224.7,238.7,250.5,261.1,267.8,273.6,277.1,280.7,300.3,302.3
1960,466920,43.9,51.7,56.6,58.4,62.7,76.4,85.7,92.9,96.6,101.6,105.1,112.3,116.6,128.5,177.2,199.6
1961,466920,82.0,125.6,145.9,145.9,145.9,145.9,145.9,145.9,145.9,145.9,145.9,145.9,145.9,145.9,172.1,175.9
1962,466920,36.8,57.0,62.1,72.4,84.6,96.1,104.8,116.8,124.4,133.8,147.4,159.4,161.1,168.6,184.4,231.4
1963,466920,42.3,71.0,98.5,113.0,125.1,140.3,159.4,169.7,186.0,203.9,230.5,285.4,314.5,380.7,464.3,480.0
1964,466920,34.3,45.4,69.1,69.3,78.1,79.8,84.8,91.0,91.3,99.2,110.5,115.4,115.4,117.6,135.3,139.0
1965,466920,38.8,67.7,71.1,71.1,71.3,73.0,77.0,80.9,85.5,88.3,93.0,112.2,119.5,139.6,145.3,146.3
1966,466920,65.3,111.8,141.2,149.9,171.0,187.6,204.2,225.6,232.8,240.7,284.2,317.6,325.5,335.5,348.2,359.1
1967,466920,44.4,59.0,72.5,81.7,82.1,82.3,90.3,94.1,97.5,99.1,99.4,99.6,101.5,103.4,113.9,114.9
1968,466920,34.6,46.6,57.6,79.1,92.8,104.0,108.4,109.9,111.7,123.1,167.8,184.6,191.9,215.9,283.2,340.4
1969,466920,44.1,66.5,88.1,100.3,116.4,137.6,148.4,158.4,166.9,170.5,188.2,200.8,204.6,240.8,337.2,392.1
1970,466920,63.1,89.3,89.7,98.7,100.5,101.2,104.0,117.6,128.1,141.2,160.5,186.0,200.4,233.0,258.5,271.7
1971,466920,38.2,40.2,45.1,58.1,77.7,87.1,94.7,100.7,107.2,113.7,120.6,128.6,130.8,142.5,178.9,181.6
1972,466920,54.0,76.6,104.2,118.8,146.8,174.4,174.6,175.0,175.0,175.0,175.0,175.0,175.0,197.9,227.0,230.5
1973,466920,87.5,98.3,98.5,99.1,99.2,99.2,99.3,99.4,99.4,99.4,99.4,99.4,99.4,99.4,146.3,162.4
1974,466920,50.5,72.0,93.7,103.4,121.5,131.4,146.1,146.4,146.4,146.4,146.4,151.0,163.2,175.7,177.4,178.2
1975,466920,48.2,54.5,64.5,67.0,70.0,71.0,71.5,71.5,71.5,74.0,83.1,92.1,96.1,131.2,168.5,194.1
1976,466920,38.5,68.5,84.0,95.5,101.0,106.0,114.0,119.5,126.0,145.5,162.5,183.0,188.0,189.7,198.6,215.3
1977,466920,107.0,175.0,232.5,248.0,264.0,276.0,280.5,285.0,291.5,296.0,297.4,303.5,305.0,312.5,322.5,334.4
1978,466920,43.5,64.5,73.0,79.0,87.5,107.5,117.0,125.5,135.5,159.0,172.0,178.0,178.1,181.0,197.5,206.9
1979,466920,52.0,69.5,81.0,85.0,85.5,85.5,85.5,85.5,93.5,107.0,122.0,129.5,132.5,157.0,226.5,231.5
1980,466920,47.5,73.5,98.0,123.0,146.5,159.5,176.0,191.0,204.0,213.0,215.5,215.5,215.5,223.0,224.5,225.8
1981,466920,65.0,75.0,114.0,129.5,141.0,148.0,156.5,168.0,179.5,187.5,216.5,247.5,278.0,321.5,341.8,344.8
1982,466920,51.5,65.5,76.5,80.5,86.5,88.0,88.5,89.0,89.0,89.5,90.5,111.5,125.0,149.5,207.3,217.1
1983,466920,71.0,83.0,92.5,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,94.0,96.0,105.5,122.6,133.7
1984,466920,87.0,139.0,186.5,212.0,234.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,249.2,262.2,289.7
1985,466920,51.5,86.5,91.0,95.5,104.5,110.0,118.0,132.5,139.0,142.0,143.0,148.5,148.8,176.0,190.2,201.3
1986,466920,48.5,62.0,63.5,80.0,89.0,107.0,108.5,110.0,111.0,111.5,113.5,131.5,143.5,165.5,248.9,274.4
1987,466920,50.0,70.5,88.5,111.0,113.5,114.5,121.0,123.5,124.7,125.2,125.4,178.0,194.0,223.0,290.7,316.0
1988,466920,69.5,103.0,103.2,103.2,103.2,106.5,109.5,111.5,113.5,114.5,115.0,121.0,134.0,148.5,178.5,221.5
1989,466920,60.0,71.3,76.3,76.8,87.0,91.5,93.8,95.8,102.0,106.0,111.5,114.1,114.9,127.5,208.1,259.0
1990,466920,58.5,91.5,120.0,155.5,175.5,184.0,203.5,204.0,207.5,212.4,232.9,240.9,240.9,240.9,240.9,333.3
1991,466920,94.5,123.0,140.0,140.1,145.6,147.1,147.1,147.1,147.1,147.1,154.3,157.2,157.4,159.4,282.8,325.0
1992,466920,60.5,85.0,88.0,88.5,88.6,88.6,98.1,107.5,119.1,123.0,129.0,132.0,134.0,137.2,171.0,202.5
1993,466920,66.0,66.5,66.6,70.5,82.5,89.0,92.5,98.0,99.5,100.5,106.5,115.3,115.5,115.5,124.5,131.5
